time,node,load,active_sessions,cpu,mem,latency,lag1,lag2,hour,hour_sin,hour_cos
54.0,17.0,50.0,6.0,50.0,21.67644183773216,41.0,59.0,67.0,12.0,1.2246467991473532e-16,-1.0
54.0,17.0,77.0,9.0,77.0,27.993646138807428,14.0,50.0,59.0,12.0,1.2246467991473532e-16,-1.0
54.0,17.0,18.0,6.0,18.0,93.96383186705768,35.0,77.0,50.0,12.0,1.2246467991473532e-16,-1.0
62.0,17.0,77.0,10.0,77.0,49.75562072336266,39.0,18.0,77.0,13.0,-0.2588190451025208,-0.9659258262890683
66.0,17.0,28.0,4.0,28.0,43.53616813294233,46.0,77.0,18.0,13.0,-0.2588190451025208,-0.9659258262890683
69.0,17.0,23.25449729306594,5.0,19.55269837583956,21.37042061810614,41.0,28.0,77.0,13.0,-0.2588190451025208,-0.9659258262890683
70.0,17.0,58.0,9.0,58.0,68.54838709677419,46.0,14.0,28.0,13.0,-0.2588190451025208,-0.9659258262890683
74.0,17.0,72.0,11.0,72.0,84.46969696969697,39.0,58.0,14.0,13.0,-0.2588190451025208,-0.9659258262890683
74.0,17.0,27.0,7.0,27.0,98.0327468230694,26.0,72.0,58.0,13.0,-0.2588190451025208,-0.9659258262890683
75.0,17.0,38.0,4.0,38.0,7.526881720430108,28.0,27.0,72.0,13.0,-0.2588190451025208,-0.9659258262890683
77.0,17.0,70.0,9.0,70.0,41.44672531769306,5.0,38.0,27.0,13.0,-0.2588190451025208,-0.9659258262890683
79.0,17.0,22.68533523625569,10.0,18.411201141753416,100.0,20.0,70.0,38.0,13.0,-0.2588190451025208,-0.9659258262890683
85.0,17.0,62.0,7.0,62.0,31.732649071358747,27.0,12.0,70.0,13.0,-0.2588190451025208,-0.9659258262890683
92.0,17.0,69.0,7.0,69.0,19.868035190615835,21.0,62.0,12.0,13.0,-0.2588190451025208,-0.9659258262890683
93.0,17.0,33.103982113837006,5.0,30.662389268302206,10.359481408584656,46.0,69.0,62.0,13.0,-0.2588190451025208,-0.9659258262890683
100.0,17.0,53.0,6.0,53.0,33.29667644183773,24.0,27.0,69.0,13.0,-0.2588190451025208,-0.9659258262890683
102.0,17.0,73.0,11.0,73.0,88.33088954056696,22.0,53.0,27.0,13.0,-0.2588190451025208,-0.9659258262890683
108.0,17.0,89.0,10.0,89.0,35.581622678396876,20.0,73.0,53.0,13.0,-0.2588190451025208,-0.9659258262890683
109.0,17.0,31.0,7.0,31.0,81.25610948191594,46.0,89.0,73.0,13.0,-0.2588190451025208,-0.9659258262890683
119.0,17.0,49.0,6.0,49.0,34.24975562072336,15.0,31.0,89.0,13.0,-0.2588190451025208,-0.9659258262890683
124.0,17.0,43.0,6.0,43.0,44.37927663734115,21.0,49.0,31.0,14.0,-0.4999999999999997,-0.8660254037844388
130.0,17.0,23.877945832329427,6.0,21.926767499397656,57.22977070829833,9.0,43.0,49.0,14.0,-0.4999999999999997,-0.8660254037844388
132.0,17.0,83.0,8.0,83.0,10.764907135874878,33.0,19.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
136.0,17.0,72.0,11.0,72.0,92.8030303030303,45.0,83.0,19.0,14.0,-0.4999999999999997,-0.8660254037844388
139.0,17.0,27.740742616253602,8.0,25.444445569752162,90.24839870828052,36.0,72.0,83.0,14.0,-0.4999999999999997,-0.8660254037844388
143.0,17.0,64.0,7.0,64.0,18.511730205278592,28.0,22.0,72.0,14.0,-0.4999999999999997,-0.8660254037844388
148.0,17.0,45.671716880680016,8.0,39.80303012840801,17.672205813855587,9.0,64.0,22.0,14.0,-0.4999999999999997,-0.8660254037844388
149.0,17.0,74.0,10.0,74.0,61.534701857282506,43.0,31.0,64.0,14.0,-0.4999999999999997,-0.8660254037844388
150.0,17.0,35.0,5.0,35.0,41.91104594330401,31.0,74.0,31.0,14.0,-0.4999999999999997,-0.8660254037844388
150.0,17.0,17.0,5.0,17.0,67.6930596285435,14.0,35.0,74.0,14.0,-0.4999999999999997,-0.8660254037844388
154.0,17.0,20.912357718825927,8.0,16.547414631295556,83.12838394774542,31.0,17.0,35.0,14.0,-0.4999999999999997,-0.8660254037844388
154.0,17.0,80.0,12.0,80.0,88.78299120234604,23.0,10.0,17.0,14.0,-0.4999999999999997,-0.8660254037844388
157.0,17.0,25.942459003453106,9.0,21.165475402071863,77.78529249678692,19.0,80.0,10.0,14.0,-0.4999999999999997,-0.8660254037844388
161.0,17.0,45.0,8.0,45.0,72.97165200391007,13.0,14.0,80.0,14.0,-0.4999999999999997,-0.8660254037844388
7.0,18.0,63.0,9.0,63.0,58.2355816226784,29.0,63.0,63.0,12.0,1.2246467991473532e-16,-1.0
16.0,18.0,22.0,3.0,22.0,29.48435972629521,32.0,63.0,63.0,12.0,1.2246467991473532e-16,-1.0
18.0,18.0,59.0,9.0,59.0,63.489736070381234,39.0,22.0,63.0,12.0,1.2246467991473532e-16,-1.0
19.0,18.0,58.0,6.0,58.0,20.772238514174,16.0,59.0,22.0,12.0,1.2246467991473532e-16,-1.0
21.0,18.0,43.0,8.0,43.0,82.63685239491691,31.0,58.0,59.0,12.0,1.2246467991473532e-16,-1.0
22.0,18.0,63.0,11.0,63.0,95.23460410557185,12.0,43.0,58.0,12.0,1.2246467991473532e-16,-1.0
33.0,18.0,43.0,8.0,43.0,83.62658846529814,5.0,63.0,43.0,12.0,1.2246467991473532e-16,-1.0
35.0,18.0,25.0,5.0,25.0,68.36510263929618,8.0,43.0,63.0,12.0,1.2246467991473532e-16,-1.0
35.0,18.0,73.0,10.0,73.0,60.54496578690127,18.0,25.0,43.0,12.0,1.2246467991473532e-16,-1.0
37.0,18.0,41.0,6.0,41.0,43.16959921798632,18.0,73.0,25.0,12.0,1.2246467991473532e-16,-1.0
44.0,18.0,33.0,7.0,33.0,83.26001955034214,8.0,41.0,73.0,12.0,1.2246467991473532e-16,-1.0
53.0,18.0,14.706217092470062,3.0,12.823730255482037,17.05843991616691,12.0,33.0,41.0,12.0,1.2246467991473532e-16,-1.0
73.0,18.0,61.0,10.0,61.0,96.89638318670578,14.0,10.0,33.0,13.0,-0.2588190451025208,-0.9659258262890683
73.0,18.0,46.0,6.0,46.0,36.168132942326494,5.0,61.0,10.0,13.0,-0.2588190451025208,-0.9659258262890683
88.0,18.0,52.0,5.0,52.0,13.917399804496577,45.0,46.0,61.0,13.0,-0.2588190451025208,-0.9659258262890683
89.0,18.0,20.644113149052654,5.0,16.78646788943159,31.97348103674716,25.0,52.0,46.0,13.0,-0.2588190451025208,-0.9659258262890683
90.0,18.0,68.0,9.0,68.0,57.62463343108505,42.0,11.0,52.0,13.0,-0.2588190451025208,-0.9659258262890683
95.0,18.0,43.0,5.0,43.0,29.142228739002935,24.0,68.0,11.0,13.0,-0.2588190451025208,-0.9659258262890683
98.0,18.0,78.0,12.0,78.0,86.52248289345064,9.0,43.0,68.0,13.0,-0.2588190451025208,-0.9659258262890683
99.0,18.0,57.0,7.0,57.0,33.60215053763441,14.0,78.0,43.0,13.0,-0.2588190451025208,-0.9659258262890683
99.0,18.0,25.0,4.0,25.0,34.43304007820137,39.0,57.0,78.0,13.0,-0.2588190451025208,-0.9659258262890683
108.0,18.0,82.0,12.0,82.0,80.21749755620723,18.0,25.0,57.0,13.0,-0.2588190451025208,-0.9659258262890683
109.0,18.0,28.0,4.0,28.0,43.401759530791786,30.0,82.0,25.0,13.0,-0.2588190451025208,-0.9659258262890683
110.0,18.0,39.0,5.0,39.0,24.853372434017594,32.0,28.0,82.0,13.0,-0.2588190451025208,-0.9659258262890683
124.0,18.0,86.0,11.0,86.0,51.417399804496576,23.0,39.0,28.0,14.0,-0.4999999999999997,-0.8660254037844388
125.0,18.0,55.0,9.0,55.0,76.2218963831867,14.0,86.0,39.0,14.0,-0.4999999999999997,-0.8660254037844388
127.0,18.0,88.0,13.0,88.0,85.202834799609,46.0,55.0,86.0,14.0,-0.4999999999999997,-0.8660254037844388
127.0,18.0,52.0,8.0,52.0,70.03910068426198,8.0,88.0,55.0,14.0,-0.4999999999999997,-0.8660254037844388
133.0,18.0,26.0,6.0,26.0,68.53616813294232,26.0,52.0,88.0,14.0,-0.4999999999999997,-0.8660254037844388
133.0,18.0,43.0,7.0,43.0,62.634408602150536,43.0,26.0,52.0,14.0,-0.4999999999999997,-0.8660254037844388
138.0,18.0,25.463233322221512,7.0,23.277939993332907,67.9110997805015,32.0,43.0,26.0,14.0,-0.4999999999999997,-0.8660254037844388
141.0,18.0,30.0,5.0,30.0,45.894428152492665,22.0,20.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
143.0,18.0,71.0,9.0,71.0,47.83724340175953,8.0,30.0,20.0,14.0,-0.4999999999999997,-0.8660254037844388
146.0,18.0,87.0,13.0,87.0,94.6603128054741,19.0,71.0,30.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,18.0,38.0,6.0,38.0,60.59384164222874,32.0,87.0,71.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,18.0,25.0,4.0,25.0,33.68768328445748,40.0,38.0,87.0,14.0,-0.4999999999999997,-0.8660254037844388
160.0,18.0,73.0,11.0,73.0,74.35239491691105,16.0,25.0,38.0,14.0,-0.4999999999999997,-0.8660254037844388
161.0,18.0,28.0,5.0,28.0,47.34848484848485,48.0,73.0,25.0,14.0,-0.4999999999999997,-0.8660254037844388
163.0,18.0,67.0,9.0,67.0,57.306940371456506,12.0,28.0,73.0,14.0,-0.4999999999999997,-0.8660254037844388
3.0,19.0,88.0,10.0,88.0,32.038123167155426,7.0,88.0,88.0,12.0,1.2246467991473532e-16,-1.0
7.0,19.0,74.0,8.0,74.0,27.052785923753664,28.0,88.0,88.0,12.0,1.2246467991473532e-16,-1.0
13.0,19.0,25.0,7.0,25.0,91.75219941348973,32.0,74.0,88.0,12.0,1.2246467991473532e-16,-1.0
17.0,19.0,53.0,9.0,53.0,85.26392961876833,35.0,25.0,74.0,12.0,1.2246467991473532e-16,-1.0
17.0,19.0,53.0,10.0,53.0,100.0,32.0,53.0,25.0,12.0,1.2246467991473532e-16,-1.0
17.0,19.0,35.0,4.0,35.0,10.984848484848484,44.0,53.0,53.0,12.0,1.2246467991473532e-16,-1.0
21.0,19.0,52.0,10.0,52.0,96.22434017595309,33.0,35.0,53.0,12.0,1.2246467991473532e-16,-1.0
23.0,19.0,16.0,1.0,16.0,7.148093841642229,37.0,52.0,35.0,12.0,1.2246467991473532e-16,-1.0
26.0,19.0,76.0,11.0,76.0,80.1564027370479,48.0,16.0,52.0,12.0,1.2246467991473532e-16,-1.0
32.0,19.0,74.0,8.0,74.0,16.47116324535679,14.0,76.0,16.0,12.0,1.2246467991473532e-16,-1.0
38.0,19.0,54.0,9.0,54.0,80.36412512218963,31.0,74.0,76.0,12.0,1.2246467991473532e-16,-1.0
41.0,19.0,33.0,5.0,33.0,42.15542521994135,30.0,54.0,74.0,12.0,1.2246467991473532e-16,-1.0
42.0,19.0,65.0,10.0,65.0,87.73216031280548,10.0,33.0,54.0,12.0,1.2246467991473532e-16,-1.0
42.0,19.0,68.0,9.0,68.0,48.7781036168133,24.0,65.0,33.0,12.0,1.2246467991473532e-16,-1.0
43.0,19.0,80.0,9.0,80.0,36.18035190615836,20.0,68.0,65.0,12.0,1.2246467991473532e-16,-1.0
45.0,19.0,57.0,7.0,57.0,32.56353861192571,16.0,80.0,68.0,12.0,1.2246467991473532e-16,-1.0
50.0,19.0,84.0,13.0,84.0,97.0307917888563,31.0,57.0,80.0,12.0,1.2246467991473532e-16,-1.0
50.0,19.0,24.0,4.0,24.0,50.41544477028348,47.0,84.0,57.0,12.0,1.2246467991473532e-16,-1.0
51.0,19.0,32.0,5.0,32.0,38.68523949169111,30.0,24.0,84.0,12.0,1.2246467991473532e-16,-1.0
57.0,19.0,70.0,9.0,70.0,51.06304985337243,16.0,32.0,24.0,12.0,1.2246467991473532e-16,-1.0
61.0,19.0,67.0,9.0,67.0,63.52639296187683,38.0,70.0,32.0,13.0,-0.2588190451025208,-0.9659258262890683
63.0,19.0,46.0,7.0,46.0,61.03372434017595,17.0,67.0,70.0,13.0,-0.2588190451025208,-0.9659258262890683
68.0,19.0,34.5234515710824,10.0,29.11407094264944,79.6151479793616,31.0,46.0,67.0,13.0,-0.2588190451025208,-0.9659258262890683
72.0,19.0,75.0,9.0,75.0,47.214076246334315,24.0,21.0,46.0,13.0,-0.2588190451025208,-0.9659258262890683
87.0,19.0,88.0,11.0,88.0,47.17741935483871,23.0,75.0,21.0,13.0,-0.2588190451025208,-0.9659258262890683
88.0,19.0,79.0,10.0,79.0,44.26930596285435,14.0,88.0,75.0,13.0,-0.2588190451025208,-0.9659258262890683
96.0,19.0,26.0,6.0,26.0,76.30742913000978,9.0,79.0,88.0,13.0,-0.2588190451025208,-0.9659258262890683
96.0,19.0,21.0,6.0,21.0,80.75513196480938,8.0,26.0,79.0,13.0,-0.2588190451025208,-0.9659258262890683
97.0,19.0,32.0,6.0,32.0,58.02785923753666,24.0,21.0,26.0,13.0,-0.2588190451025208,-0.9659258262890683
100.0,19.0,67.0,10.0,67.0,84.3108504398827,37.0,32.0,21.0,13.0,-0.2588190451025208,-0.9659258262890683
102.0,19.0,56.0,10.0,56.0,96.45650048875855,28.0,67.0,32.0,13.0,-0.2588190451025208,-0.9659258262890683
110.0,19.0,24.0,3.0,24.0,15.212609970674487,37.0,56.0,67.0,13.0,-0.2588190451025208,-0.9659258262890683
116.0,19.0,25.660958092712033,5.0,22.59657485562722,19.621079229264673,5.0,24.0,56.0,13.0,-0.2588190451025208,-0.9659258262890683
117.0,19.0,73.0,10.0,73.0,55.85288367546431,44.0,18.0,24.0,13.0,-0.2588190451025208,-0.9659258262890683
120.0,19.0,18.663056799903107,6.0,15.997834079941864,76.94430385388108,36.0,73.0,18.0,14.0,-0.4999999999999997,-0.8660254037844388
123.0,19.0,84.0,10.0,84.0,39.345063538611925,44.0,12.0,73.0,14.0,-0.4999999999999997,-0.8660254037844388
128.0,19.0,34.0,7.0,34.0,77.85923753665689,39.0,84.0,12.0,14.0,-0.4999999999999997,-0.8660254037844388
128.0,19.0,43.0,7.0,43.0,73.55816226783969,17.0,34.0,84.0,14.0,-0.4999999999999997,-0.8660254037844388
128.0,19.0,44.0,5.0,44.0,28.98338220918866,26.0,43.0,34.0,14.0,-0.4999999999999997,-0.8660254037844388
129.0,19.0,16.54657332991811,5.0,14.727943997950867,52.19741721075512,9.0,44.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
130.0,19.0,81.0,9.0,81.0,21.199902248289344,15.0,12.0,44.0,14.0,-0.4999999999999997,-0.8660254037844388
135.0,19.0,43.0,6.0,43.0,38.58748778103617,37.0,81.0,12.0,14.0,-0.4999999999999997,-0.8660254037844388
138.0,19.0,52.0,8.0,52.0,64.01515151515152,5.0,43.0,81.0,14.0,-0.4999999999999997,-0.8660254037844388
140.0,19.0,34.01320668077546,9.0,32.00792400846528,87.26921229107852,46.0,52.0,43.0,14.0,-0.4999999999999997,-0.8660254037844388
142.0,19.0,53.46298241297791,8.0,50.47778944778675,48.61080391338276,16.0,29.0,52.0,14.0,-0.4999999999999997,-0.8660254037844388
142.0,19.0,65.0,8.0,65.0,39.13734115347018,14.0,46.0,29.0,14.0,-0.4999999999999997,-0.8660254037844388
144.0,19.0,47.0,9.0,47.0,89.29618768328446,47.0,65.0,46.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,19.0,30.133876021533535,7.0,28.480325612920122,87.41845754448829,15.0,47.0,65.0,14.0,-0.4999999999999997,-0.8660254037844388
151.0,19.0,85.0,11.0,85.0,50.25659824046921,12.0,26.0,47.0,14.0,-0.4999999999999997,-0.8660254037844388
153.0,19.0,22.0,5.0,22.0,63.18426197458456,11.0,85.0,26.0,14.0,-0.4999999999999997,-0.8660254037844388
158.0,19.0,60.0,7.0,60.0,29.77761485826002,26.0,22.0,85.0,14.0,-0.4999999999999997,-0.8660254037844388
165.0,19.0,64.0,8.0,64.0,38.465298142717494,27.0,60.0,22.0,14.0,-0.4999999999999997,-0.8660254037844388
51.0,5.0,38.56006080594275,10.0,32.73603648356565,69.83917583752861,12.0,38.56006080594275,38.56006080594275,14.0,-0.4999999999999997,-0.8660254037844388
54.0,15.0,39.62924549341465,8.0,34.177547296048786,32.01572556784484,21.0,39.62924549341465,39.62924549341465,14.0,-0.4999999999999997,-0.8660254037844388
57.0,9.0,34.54865157172551,10.0,31.529190943035303,94.88163071666673,17.0,34.54865157172551,34.54865157172551,14.0,-0.4999999999999997,-0.8660254037844388
58.0,9.0,42.40455933720832,13.0,36.24273560232499,98.02399382285986,17.0,42.40455933720832,42.40455933720832,14.0,-0.4999999999999997,-0.8660254037844388
60.0,5.0,44.92068615448328,12.0,36.552411692689965,72.38342597694482,12.0,44.92068615448328,44.92068615448328,14.0,-0.4999999999999997,-0.8660254037844388
63.0,15.0,51.82081853451881,12.0,41.49249112071128,36.8923547842865,21.0,51.82081853451881,51.82081853451881,14.0,-0.4999999999999997,-0.8660254037844388
72.0,13.0,58.08150371521417,11.0,52.8489022291285,62.1974108702499,28.0,58.08150371521417,58.08150371521417,14.0,-0.4999999999999997,-0.8660254037844388
76.0,17.0,52.252278415946826,10.0,49.3513670495681,75.8725633702888,13.0,52.252278415946826,52.252278415946826,14.0,-0.4999999999999997,-0.8660254037844388
108.0,9.0,47.41691549764761,15.0,39.25014929858856,100.0,17.0,47.41691549764761,47.41691549764761,14.0,-0.4999999999999997,-0.8660254037844388
166.0,5.0,53.11574943877886,15.0,41.46944966326732,75.66145129066305,12.0,53.11574943877886,53.11574943877886,14.0,-0.4999999999999997,-0.8660254037844388
